Feature,ClusterA,ClusterB,Chi2,P_Value,Adjusted_P,FDR_Rejected
 GidA,4,8,,1.0,1.0,False
 GidA,5,6,,1.0,1.0,False
 GidA,5,7,,1.0,1.0,False
 GidA,5,8,,1.0,1.0,False
 GidA,6,7,,1.0,1.0,False
 GidA,6,8,,1.0,1.0,False
 GidA,7,8,,1.0,1.0,False
 GdpP,1,2,,1.0,1.0,False
 GdpP,1,3,,1.0,1.0,False
 GdpP,1,4,,1.0,1.0,False
 GdpP,1,5,,1.0,1.0,False
 GdpP,1,6,,1.0,1.0,False
 GdpP,1,7,,1.0,1.0,False
 GdpP,1,8,,1.0,1.0,False
 GdpP,2,3,,1.0,1.0,False
 GdpP,2,4,,1.0,1.0,False
 GdpP,2,5,,1.0,1.0,False
 GdpP,2,6,,1.0,1.0,False
 GdpP,2,7,,1.0,1.0,False
 GdpP,2,8,,1.0,1.0,False
 GdpP,3,4,,1.0,1.0,False
 GdpP,3,5,,1.0,1.0,False
 GdpP,3,6,,1.0,1.0,False
 GdpP,3,7,,1.0,1.0,False
 GdpP,3,8,,1.0,1.0,False
 GdpP,4,5,,1.0,1.0,False
 GdpP,4,6,,1.0,1.0,False
 GdpP,4,7,,1.0,1.0,False
 GdpP,4,8,,1.0,1.0,False
 GdpP,5,6,,1.0,1.0,False
 GdpP,5,7,,1.0,1.0,False
 GdpP,5,8,,1.0,1.0,False
 GdpP,6,7,,1.0,1.0,False
 GdpP,6,8,,1.0,1.0,False
 GdpP,7,8,,1.0,1.0,False
 Stp,1,2,,1.0,1.0,False
 Stp,1,3,,1.0,1.0,False
 Stp,1,4,,1.0,1.0,False
 Stp,1,5,,1.0,1.0,False
 Stp,1,6,,1.0,1.0,False
 Stp,1,7,,0.39,1.0,False
 Stp,1,8,,1.0,1.0,False
 Stp,2,3,,1.0,1.0,False
 Stp,2,4,,1.0,1.0,False
 Stp,2,5,,1.0,1.0,False
 Stp,2,6,,1.0,1.0,False
 Stp,2,7,,0.41,1.0,False
 Stp,2,8,,1.0,1.0,False
 Stp,3,4,,1.0,1.0,False
 Stp,3,5,,1.0,1.0,False
 Stp,3,6,,1.0,1.0,False
 Stp,3,7,,0.37,1.0,False
 Stp,3,8,,1.0,1.0,False
 Stp,4,5,,1.0,1.0,False
 Stp,4,6,,1.0,1.0,False
 Stp,4,7,,0.29,1.0,False
 Stp,4,8,,1.0,1.0,False
 Stp,5,6,,1.0,1.0,False
 Stp,5,7,,1.0,1.0,False
 Stp,5,8,,1.0,1.0,False
 Stp,6,7,,0.33,1.0,False
 Stp,6,8,,1.0,1.0,False
 Stp,7,8,,0.3,1.0,False
 GAPDH,1,2,,1.0,1.0,False
 GAPDH,1,3,,1.0,1.0,False
 GAPDH,1,4,,1.0,1.0,False
 GAPDH,1,5,,1.0,1.0,False
 GAPDH,1,6,,1.0,1.0,False
 GAPDH,1,7,,1.0,1.0,False
 GAPDH,1,8,,1.0,1.0,False
 GAPDH,2,3,,1.0,1.0,False
 GAPDH,2,4,,1.0,1.0,False
 GAPDH,2,5,,1.0,1.0,False
 GAPDH,2,6,,1.0,1.0,False
 GAPDH,2,7,,1.0,1.0,False
 GAPDH,2,8,,1.0,1.0,False
 GAPDH,3,4,,1.0,1.0,False
 GAPDH,3,5,,1.0,1.0,False
 GAPDH,3,6,,1.0,1.0,False
 GAPDH,3,7,,1.0,1.0,False
 GAPDH,3,8,,1.0,1.0,False
 GAPDH,4,5,,1.0,1.0,False
 GAPDH,4,6,,1.0,1.0,False
 GAPDH,4,7,,1.0,1.0,False
 GAPDH,4,8,,1.0,1.0,False
 GAPDH,5,6,,1.0,1.0,False
 GAPDH,5,7,,1.0,1.0,False
 GAPDH,5,8,,1.0,1.0,False
 GAPDH,6,7,,1.0,1.0,False
 GAPDH,6,8,,1.0,1.0,False
 GAPDH,7,8,,1.0,1.0,False
 adhE,1,2,,1.0,1.0,False
 adhE,1,3,,1.0,1.0,False
 adhE,1,4,,1.0,1.0,False
 adhE,1,5,,1.0,1.0,False
 adhE,1,6,,1.0,1.0,False
 adhE,1,7,,1.0,1.0,False
 adhE,1,8,,1.0,1.0,False
 adhE,2,3,,1.0,1.0,False
 adhE,2,4,,1.0,1.0,False
 adhE,2,5,,1.0,1.0,False
 adhE,2,6,,1.0,1.0,False
 adhE,2,7,,1.0,1.0,False
 adhE,2,8,,1.0,1.0,False
 adhE,3,4,,1.0,1.0,False
 adhE,3,5,,1.0,1.0,False
 adhE,3,6,,1.0,1.0,False
 adhE,3,7,,1.0,1.0,False
 adhE,3,8,,1.0,1.0,False
 adhE,4,5,,1.0,1.0,False
 adhE,4,6,,1.0,1.0,False
 adhE,4,7,,1.0,1.0,False
 adhE,4,8,,1.0,1.0,False
 adhE,5,6,,1.0,1.0,False
 adhE,5,7,,1.0,1.0,False
 adhE,5,8,,1.0,1.0,False
 adhE,6,7,,1.0,1.0,False
 adhE,6,8,,1.0,1.0,False
 adhE,7,8,,1.0,1.0,False
 Stk,1,2,,1.0,1.0,False
 Stk,1,3,,1.0,1.0,False
 Stk,1,4,,1.0,1.0,False
 Stk,1,5,,1.0,1.0,False
 Stk,1,6,,1.0,1.0,False
 Stk,1,7,,1.0,1.0,False
 Stk,1,8,,1.0,1.0,False
 Stk,2,3,,1.0,1.0,False
 Stk,2,4,,1.0,1.0,False
 Stk,2,5,,1.0,1.0,False
 Stk,2,6,,1.0,1.0,False
 Stk,2,7,,1.0,1.0,False
 Stk,2,8,,1.0,1.0,False
 Stk,3,4,,1.0,1.0,False
 Stk,3,5,,1.0,1.0,False
 Stk,3,6,,1.0,1.0,False
 Stk,3,7,,1.0,1.0,False
 Stk,3,8,,1.0,1.0,False
 Stk,4,5,,1.0,1.0,False
 Stk,4,6,,1.0,1.0,False
 Stk,4,7,,1.0,1.0,False
 Stk,4,8,,1.0,1.0,False
 Stk,5,6,,1.0,1.0,False
 Stk,5,7,,1.0,1.0,False
 Stk,5,8,,1.0,1.0,False
 Stk,6,7,,1.0,1.0,False
 Stk,6,8,,1.0,1.0,False
 Stk,7,8,,1.0,1.0,False
 ClpX,1,2,,1.0,1.0,False
 ClpX,1,3,,1.0,1.0,False
 ClpX,1,4,,1.0,1.0,False
 ClpX,1,5,,1.0,1.0,False
 ClpX,1,6,,1.0,1.0,False
 ClpX,1,7,,1.0,1.0,False
 ClpX,1,8,,1.0,1.0,False
 ClpX,2,3,,1.0,1.0,False
 ClpX,2,4,,1.0,1.0,False
 ClpX,2,5,,1.0,1.0,False
 ClpX,2,6,,1.0,1.0,False
 ClpX,2,7,,1.0,1.0,False
 ClpX,2,8,,1.0,1.0,False
 ClpX,3,4,,1.0,1.0,False
 ClpX,3,5,,1.0,1.0,False
 ClpX,3,6,,1.0,1.0,False
 ClpX,3,7,,1.0,1.0,False
 ClpX,3,8,,1.0,1.0,False
 ClpX,4,5,,1.0,1.0,False
 ClpX,4,6,,1.0,1.0,False
 ClpX,4,7,,1.0,1.0,False
 ClpX,4,8,,1.0,1.0,False
 ClpX,5,6,,1.0,1.0,False
 ClpX,5,7,,1.0,1.0,False
 ClpX,5,8,,1.0,1.0,False
 ClpX,6,7,,1.0,1.0,False
 ClpX,6,8,,1.0,1.0,False
 ClpX,7,8,,1.0,1.0,False
 pepT,1,2,,1.0,1.0,False
 pepT,1,3,,1.0,1.0,False
 pepT,1,4,,1.0,1.0,False
 pepT,1,5,,1.0,1.0,False
 pepT,1,6,,1.0,1.0,False
 pepT,1,7,,1.0,1.0,False
 pepT,1,8,,1.0,1.0,False
 pepT,2,3,,1.0,1.0,False
 pepT,2,4,,1.0,1.0,False
 pepT,2,5,,1.0,1.0,False
 pepT,2,6,,1.0,1.0,False
 pepT,2,7,,1.0,1.0,False
 pepT,2,8,,1.0,1.0,False
 pepT,3,4,,1.0,1.0,False
 pepT,3,5,,1.0,1.0,False
 pepT,3,6,,1.0,1.0,False
 pepT,3,7,,1.0,1.0,False
 pepT,3,8,,1.0,1.0,False
 pepT,4,5,,1.0,1.0,False
 pepT,4,6,,1.0,1.0,False
 pepT,4,7,,1.0,1.0,False
 pepT,4,8,,1.0,1.0,False
 pepT,5,6,,1.0,1.0,False
 pepT,5,7,,1.0,1.0,False
 pepT,5,8,,1.0,1.0,False
 pepT,6,7,,1.0,1.0,False
 pepT,6,8,,1.0,1.0,False
 pepT,7,8,,1.0,1.0,False
 ClpP,1,2,,1.0,1.0,False
 ClpP,1,3,,1.0,1.0,False
 ClpP,1,4,,1.0,1.0,False
 ClpP,1,5,,1.0,1.0,False
 ClpP,1,6,,1.0,1.0,False
 ClpP,1,7,,1.0,1.0,False
 ClpP,1,8,,1.0,1.0,False
 ClpP,2,3,,1.0,1.0,False
 ClpP,2,4,,1.0,1.0,False
 ClpP,2,5,,1.0,1.0,False
 ClpP,2,6,,1.0,1.0,False
 ClpP,2,7,,1.0,1.0,False
 ClpP,2,8,,1.0,1.0,False
 ClpP,3,4,,1.0,1.0,False
 ClpP,3,5,,1.0,1.0,False
 ClpP,3,6,,1.0,1.0,False
 ClpP,3,7,,1.0,1.0,False
 ClpP,3,8,,1.0,1.0,False
 ClpP,4,5,,1.0,1.0,False
 ClpP,4,6,,1.0,1.0,False
 ClpP,4,7,,1.0,1.0,False
 ClpP,4,8,,1.0,1.0,False
 ClpP,5,6,,1.0,1.0,False
 ClpP,5,7,,1.0,1.0,False
 ClpP,5,8,,1.0,1.0,False
 ClpP,6,7,,1.0,1.0,False
 ClpP,6,8,,1.0,1.0,False
 ClpP,7,8,,1.0,1.0,False
 SspB,1,2,,1.0,1.0,False
 SspB,1,3,,1.0,1.0,False
 SspB,1,4,,1.0,1.0,False
 SspB,1,5,,1.0,1.0,False
 SspB,1,6,,1.0,1.0,False
 SspB,1,7,,0.14,1.0,False
 SspB,1,8,,1.0,1.0,False
 SspB,2,3,,1.0,1.0,False
 SspB,2,4,,1.0,1.0,False
 SspB,2,5,,1.0,1.0,False
 SspB,2,6,,1.0,1.0,False
 SspB,2,7,,0.15,1.0,False
 SspB,2,8,,1.0,1.0,False
 SspB,3,4,,1.0,1.0,False
 SspB,3,5,,1.0,1.0,False
 SspB,3,6,,1.0,1.0,False
 SspB,3,7,,0.12,1.0,False
 SspB,3,8,,1.0,1.0,False
 SspB,4,5,,1.0,1.0,False
 SspB,4,6,,1.0,1.0,False
 SspB,4,7,,0.08,0.7490220820189274,False
 SspB,4,8,,1.0,1.0,False
 SspB,5,6,,1.0,1.0,False
 SspB,5,7,,0.49,1.0,False
 SspB,5,8,,1.0,1.0,False
 SspB,6,7,,0.1,0.8966767371601209,False
 SspB,6,8,,1.0,1.0,False
 SspB,7,8,,0.08,0.7490220820189274,False
 DnaK,1,2,,1.0,1.0,False
 DnaK,1,3,,1.0,1.0,False
 DnaK,1,4,,1.0,1.0,False
 DnaK,1,5,,1.0,1.0,False
 DnaK,1,6,,1.0,1.0,False
 DnaK,1,7,,1.0,1.0,False
 DnaK,1,8,,1.0,1.0,False
 DnaK,2,3,,1.0,1.0,False
 DnaK,2,4,,1.0,1.0,False
 DnaK,2,5,,1.0,1.0,False
 DnaK,2,6,,1.0,1.0,False
 DnaK,2,7,,1.0,1.0,False
 DnaK,2,8,,1.0,1.0,False
 DnaK,3,4,,1.0,1.0,False
 DnaK,3,5,,1.0,1.0,False
 DnaK,3,6,,1.0,1.0,False
 DnaK,3,7,,1.0,1.0,False
 DnaK,3,8,,1.0,1.0,False
 DnaK,4,5,,1.0,1.0,False
 DnaK,4,6,,1.0,1.0,False
 DnaK,4,7,,1.0,1.0,False
 DnaK,4,8,,1.0,1.0,False
 DnaK,5,6,,1.0,1.0,False
 DnaK,5,7,,1.0,1.0,False
 DnaK,5,8,,1.0,1.0,False
 DnaK,6,7,,1.0,1.0,False
 DnaK,6,8,,1.0,1.0,False
 DnaK,7,8,,1.0,1.0,False
 CodY,1,2,,1.0,1.0,False
 CodY,1,3,,1.0,1.0,False
 CodY,1,4,,1.0,1.0,False
 CodY,1,5,,1.0,1.0,False
 CodY,1,6,,1.0,1.0,False
 CodY,1,7,,1.0,1.0,False
 CodY,1,8,,1.0,1.0,False
 CodY,2,3,,1.0,1.0,False
 CodY,2,4,,1.0,1.0,False
 CodY,2,5,,1.0,1.0,False
 CodY,2,6,,1.0,1.0,False
 CodY,2,7,,1.0,1.0,False
 CodY,2,8,,1.0,1.0,False
 CodY,3,4,,1.0,1.0,False
 CodY,3,5,,1.0,1.0,False
 CodY,3,6,,1.0,1.0,False
 CodY,3,7,,1.0,1.0,False
 CodY,3,8,,1.0,1.0,False
 CodY,4,5,,1.0,1.0,False
 CodY,4,6,,1.0,1.0,False
 CodY,4,7,,1.0,1.0,False
 CodY,4,8,,1.0,1.0,False
 CodY,5,6,,1.0,1.0,False
 CodY,5,7,,1.0,1.0,False
 CodY,5,8,,1.0,1.0,False
 CodY,6,7,,1.0,1.0,False
 CodY,6,8,,1.0,1.0,False
 CodY,7,8,,1.0,1.0,False
 PepF,1,2,,1.0,1.0,False
 PepF,1,3,,1.0,1.0,False
 PepF,1,4,,1.0,1.0,False
 PepF,1,5,,1.0,1.0,False
 PepF,1,6,,1.0,1.0,False
 PepF,1,7,,1.0,1.0,False
 PepF,1,8,,1.0,1.0,False
 PepF,2,3,,1.0,1.0,False
 PepF,2,4,,1.0,1.0,False
 PepF,2,5,,1.0,1.0,False
 PepF,2,6,,1.0,1.0,False
 PepF,2,7,,1.0,1.0,False
 PepF,2,8,,1.0,1.0,False
 PepF,3,4,,1.0,1.0,False
 PepF,3,5,,1.0,1.0,False
 PepF,3,6,,1.0,1.0,False
 PepF,3,7,,1.0,1.0,False
 PepF,3,8,,1.0,1.0,False
 PepF,4,5,,1.0,1.0,False
 PepF,4,6,,1.0,1.0,False
 PepF,4,7,,1.0,1.0,False
 PepF,4,8,,1.0,1.0,False
 PepF,5,6,,1.0,1.0,False
 PepF,5,7,,1.0,1.0,False
 PepF,5,8,,1.0,1.0,False
 PepF,6,7,,1.0,1.0,False
 PepF,6,8,,1.0,1.0,False
 PepF,7,8,,1.0,1.0,False
 Eno,1,2,,1.0,1.0,False
 Eno,1,3,,1.0,1.0,False
 Eno,1,4,,1.0,1.0,False
 Eno,1,5,,1.0,1.0,False
 Eno,1,6,,1.0,1.0,False
 Eno,1,7,,1.0,1.0,False
 Eno,1,8,,1.0,1.0,False
 Eno,2,3,,1.0,1.0,False
 Eno,2,4,,1.0,1.0,False
 Eno,2,5,,1.0,1.0,False
 Eno,2,6,,1.0,1.0,False
 Eno,2,7,,1.0,1.0,False
 Eno,2,8,,1.0,1.0,False
 Eno,3,4,,1.0,1.0,False
 Eno,3,5,,1.0,1.0,False
 Eno,3,6,,1.0,1.0,False
 Eno,3,7,,1.0,1.0,False
 Eno,3,8,,1.0,1.0,False
 Eno,4,5,,1.0,1.0,False
 Eno,4,6,,1.0,1.0,False
 Eno,4,7,,1.0,1.0,False
 Eno,4,8,,1.0,1.0,False
 Eno,5,6,,1.0,1.0,False
 Eno,5,7,,1.0,1.0,False
 Eno,5,8,,1.0,1.0,False
 Eno,6,7,,1.0,1.0,False
 Eno,6,8,,1.0,1.0,False
 Eno,7,8,,1.0,1.0,False
 HAM1,1,2,,1.0,1.0,False
 HAM1,1,3,,1.0,1.0,False
 HAM1,1,4,,1.0,1.0,False
 HAM1,1,5,,1.0,1.0,False
 HAM1,1,6,,1.0,1.0,False
 HAM1,1,7,,1.0,1.0,False
 HAM1,1,8,,1.0,1.0,False
 HAM1,2,3,,1.0,1.0,False
 HAM1,2,4,,1.0,1.0,False
 HAM1,2,5,,1.0,1.0,False
 HAM1,2,6,,1.0,1.0,False
 HAM1,2,7,,1.0,1.0,False
 HAM1,2,8,,1.0,1.0,False
 HAM1,3,4,,1.0,1.0,False
 HAM1,3,5,,1.0,1.0,False
 HAM1,3,6,,1.0,1.0,False
 HAM1,3,7,,1.0,1.0,False
 HAM1,3,8,,1.0,1.0,False
 HAM1,4,5,,1.0,1.0,False
 HAM1,4,6,,1.0,1.0,False
 HAM1,4,7,,1.0,1.0,False
 HAM1,4,8,,1.0,1.0,False
 HAM1,5,6,,1.0,1.0,False
 HAM1,5,7,,1.0,1.0,False
 HAM1,5,8,,1.0,1.0,False
 HAM1,6,7,,1.0,1.0,False
 HAM1,6,8,,1.0,1.0,False
 HAM1,7,8,,1.0,1.0,False
 Rex,1,2,,1.0,1.0,False
 Rex,1,3,,1.0,1.0,False
 Rex,1,4,,1.0,1.0,False
 Rex,1,5,,1.0,1.0,False
 Rex,1,6,,1.0,1.0,False
 Rex,1,7,,1.0,1.0,False
 Rex,1,8,,1.0,1.0,False
 Rex,2,3,,1.0,1.0,False
 Rex,2,4,,1.0,1.0,False
 Rex,2,5,,1.0,1.0,False
 Rex,2,6,,1.0,1.0,False
 Rex,2,7,,1.0,1.0,False
 Rex,2,8,,1.0,1.0,False
 Rex,3,4,,1.0,1.0,False
 Rex,3,5,,1.0,1.0,False
 Rex,3,6,,1.0,1.0,False
 Rex,3,7,,1.0,1.0,False
 Rex,3,8,,1.0,1.0,False
 Rex,4,5,,1.0,1.0,False
 Rex,4,6,,1.0,1.0,False
 Rex,4,7,,1.0,1.0,False
 Rex,4,8,,1.0,1.0,False
 Rex,5,6,,1.0,1.0,False
 Rex,5,7,,1.0,1.0,False
 Rex,5,8,,1.0,1.0,False
 Rex,6,7,,1.0,1.0,False
 Rex,6,8,,1.0,1.0,False
 Rex,7,8,,1.0,1.0,False
 HrcA,1,2,,1.0,1.0,False
 HrcA,1,3,,1.0,1.0,False
 HrcA,1,4,,1.0,1.0,False
 HrcA,1,5,,1.0,1.0,False
 HrcA,1,6,,1.0,1.0,False
 HrcA,1,7,,1.0,1.0,False
 HrcA,1,8,,1.0,1.0,False
 HrcA,2,3,,1.0,1.0,False
 HrcA,2,4,,1.0,1.0,False
 HrcA,2,5,,1.0,1.0,False
 HrcA,2,6,,1.0,1.0,False
 HrcA,2,7,,1.0,1.0,False
 HrcA,2,8,,1.0,1.0,False
 HrcA,3,4,,1.0,1.0,False
 HrcA,3,5,,1.0,1.0,False
 HrcA,3,6,,1.0,1.0,False
 HrcA,3,7,,1.0,1.0,False
 HrcA,3,8,,1.0,1.0,False
 HrcA,4,5,,1.0,1.0,False
 HrcA,4,6,,1.0,1.0,False
 HrcA,4,7,,1.0,1.0,False
 HrcA,4,8,,1.0,1.0,False
 HrcA,5,6,,1.0,1.0,False
 HrcA,5,7,,1.0,1.0,False
 HrcA,5,8,,1.0,1.0,False
 HrcA,6,7,,1.0,1.0,False
 HrcA,6,8,,1.0,1.0,False
 HrcA,7,8,,1.0,1.0,False
 GrpE,1,2,,1.0,1.0,False
 GrpE,1,3,,1.0,1.0,False
 GrpE,1,4,,1.0,1.0,False
 GrpE,1,5,,1.0,1.0,False
 GrpE,1,6,,1.0,1.0,False
 GrpE,1,7,,0.39,1.0,False
 GrpE,1,8,,1.0,1.0,False
 GrpE,2,3,,1.0,1.0,False
 GrpE,2,4,,1.0,1.0,False
 GrpE,2,5,,1.0,1.0,False
 GrpE,2,6,,1.0,1.0,False
 GrpE,2,7,,0.41,1.0,False
 GrpE,2,8,,1.0,1.0,False
 GrpE,3,4,,1.0,1.0,False
 GrpE,3,5,,1.0,1.0,False
 GrpE,3,6,,1.0,1.0,False
 GrpE,3,7,,0.37,1.0,False
 GrpE,3,8,,1.0,1.0,False
 GrpE,4,5,,1.0,1.0,False
 GrpE,4,6,,1.0,1.0,False
 GrpE,4,7,,0.29,1.0,False
 GrpE,4,8,,1.0,1.0,False
 GrpE,5,6,,1.0,1.0,False
 GrpE,5,7,,1.0,1.0,False
 GrpE,5,8,,1.0,1.0,False
 GrpE,6,7,,0.33,1.0,False
 GrpE,6,8,,1.0,1.0,False
 GrpE,7,8,,0.3,1.0,False
 DnaJ,1,2,,1.0,1.0,False
 DnaJ,1,3,,1.0,1.0,False
 DnaJ,1,4,,1.0,1.0,False
 DnaJ,1,5,,1.0,1.0,False
 DnaJ,1,6,,1.0,1.0,False
 DnaJ,1,7,,1.0,1.0,False
 DnaJ,1,8,,1.0,1.0,False
 DnaJ,2,3,,1.0,1.0,False
 DnaJ,2,4,,1.0,1.0,False
 DnaJ,2,5,,1.0,1.0,False
 DnaJ,2,6,,1.0,1.0,False
 DnaJ,2,7,,1.0,1.0,False
 DnaJ,2,8,,1.0,1.0,False
 DnaJ,3,4,,1.0,1.0,False
 DnaJ,3,5,,1.0,1.0,False
 DnaJ,3,6,,1.0,1.0,False
 DnaJ,3,7,,1.0,1.0,False
 DnaJ,3,8,,1.0,1.0,False
 DnaJ,4,5,,1.0,1.0,False
 DnaJ,4,6,,1.0,1.0,False
 DnaJ,4,7,,1.0,1.0,False
 DnaJ,4,8,,1.0,1.0,False
 DnaJ,5,6,,1.0,1.0,False
 DnaJ,5,7,,1.0,1.0,False
 DnaJ,5,8,,1.0,1.0,False
 DnaJ,6,7,,1.0,1.0,False
 DnaJ,6,8,,1.0,1.0,False
 DnaJ,7,8,,1.0,1.0,False
 GntR,1,2,,1.0,1.0,False
 GntR,1,3,,1.0,1.0,False
 GntR,1,4,,1.0,1.0,False
 GntR,1,5,,1.0,1.0,False
 GntR,1,6,,1.0,1.0,False
 GntR,1,7,,1.0,1.0,False
 GntR,1,8,,1.0,1.0,False
 GntR,2,3,,1.0,1.0,False
 GntR,2,4,,1.0,1.0,False
 GntR,2,5,,1.0,1.0,False
 GntR,2,6,,1.0,1.0,False
 GntR,2,7,,1.0,1.0,False
 GntR,2,8,,1.0,1.0,False
 GntR,3,4,,1.0,1.0,False
 GntR,3,5,,1.0,1.0,False
 GntR,3,6,,1.0,1.0,False
 GntR,3,7,,1.0,1.0,False
 GntR,3,8,,1.0,1.0,False
 GntR,4,5,,1.0,1.0,False
 GntR,4,6,,1.0,1.0,False
 GntR,4,7,,1.0,1.0,False
 GntR,4,8,,1.0,1.0,False
 GntR,5,6,,1.0,1.0,False
 GntR,5,7,,1.0,1.0,False
 GntR,5,8,,1.0,1.0,False
 GntR,6,7,,1.0,1.0,False
 GntR,6,8,,1.0,1.0,False
 GntR,7,8,,1.0,1.0,False
 FlpS,1,2,,1.0,1.0,False
 FlpS,1,3,,1.0,1.0,False
 FlpS,1,4,,1.0,1.0,False
 FlpS,1,5,,1.0,1.0,False
 FlpS,1,6,,1.0,1.0,False
 FlpS,1,7,,1.0,1.0,False
 FlpS,1,8,,1.0,1.0,False
 FlpS,2,3,,1.0,1.0,False
 FlpS,2,4,,1.0,1.0,False
 FlpS,2,5,,1.0,1.0,False
 FlpS,2,6,,1.0,1.0,False
 FlpS,2,7,,1.0,1.0,False
 FlpS,2,8,,1.0,1.0,False
 FlpS,3,4,,1.0,1.0,False
 FlpS,3,5,,1.0,1.0,False
 FlpS,3,6,,1.0,1.0,False
 FlpS,3,7,,1.0,1.0,False
 FlpS,3,8,,1.0,1.0,False
 FlpS,4,5,,1.0,1.0,False
 FlpS,4,6,,1.0,1.0,False
 FlpS,4,7,,1.0,1.0,False
 FlpS,4,8,,1.0,1.0,False
 FlpS,5,6,,1.0,1.0,False
 FlpS,5,7,,1.0,1.0,False
 FlpS,5,8,,1.0,1.0,False
 FlpS,6,7,,1.0,1.0,False
 FlpS,6,8,,1.0,1.0,False
 FlpS,7,8,,1.0,1.0,False
 pgdA,1,2,,1.0,1.0,False
 pgdA,1,3,,1.0,1.0,False
 pgdA,1,4,,1.0,1.0,False
 pgdA,1,5,,1.0,1.0,False
 pgdA,1,6,,1.0,1.0,False
 pgdA,1,7,,0.39,1.0,False
 pgdA,1,8,,1.0,1.0,False
 pgdA,2,3,,1.0,1.0,False
 pgdA,2,4,,1.0,1.0,False
 pgdA,2,5,,1.0,1.0,False
 pgdA,2,6,,1.0,1.0,False
 pgdA,2,7,,0.41,1.0,False
 pgdA,2,8,,1.0,1.0,False
 pgdA,3,4,,1.0,1.0,False
 pgdA,3,5,,1.0,1.0,False
 pgdA,3,6,,1.0,1.0,False
 pgdA,3,7,,0.37,1.0,False
 pgdA,3,8,,1.0,1.0,False
 pgdA,4,5,,1.0,1.0,False
 pgdA,4,6,,1.0,1.0,False
 pgdA,4,7,,0.29,1.0,False
 pgdA,4,8,,1.0,1.0,False
 pgdA,5,6,,1.0,1.0,False
 pgdA,5,7,,1.0,1.0,False
 pgdA,5,8,,1.0,1.0,False
 pgdA,6,7,,0.33,1.0,False
 pgdA,6,8,,1.0,1.0,False
 pgdA,7,8,,0.3,1.0,False
 VraSR,1,2,,1.0,1.0,False
 VraSR,1,3,,1.0,1.0,False
 VraSR,1,4,,1.0,1.0,False
 VraSR,1,5,,1.0,1.0,False
 VraSR,1,6,,1.0,1.0,False
 VraSR,1,7,,1.0,1.0,False
 VraSR,1,8,,1.0,1.0,False
 VraSR,2,3,,1.0,1.0,False
 VraSR,2,4,,1.0,1.0,False
 VraSR,2,5,,1.0,1.0,False
 VraSR,2,6,,1.0,1.0,False
 VraSR,2,7,,1.0,1.0,False
 VraSR,2,8,,1.0,1.0,False
 VraSR,3,4,,1.0,1.0,False
 VraSR,3,5,,1.0,1.0,False
 VraSR,3,6,,1.0,1.0,False
 VraSR,3,7,,1.0,1.0,False
 VraSR,3,8,,1.0,1.0,False
 VraSR,4,5,,1.0,1.0,False
 VraSR,4,6,,1.0,1.0,False
 VraSR,4,7,,1.0,1.0,False
 VraSR,4,8,,1.0,1.0,False
 VraSR,5,6,,1.0,1.0,False
 VraSR,5,7,,1.0,1.0,False
 VraSR,5,8,,1.0,1.0,False
 VraSR,6,7,,1.0,1.0,False
 VraSR,6,8,,1.0,1.0,False
 VraSR,7,8,,1.0,1.0,False
 MsmK,1,2,,1.0,1.0,False
 MsmK,1,3,,1.0,1.0,False
 MsmK,1,4,,1.0,1.0,False
 MsmK,1,5,,1.0,1.0,False
 MsmK,1,6,,1.0,1.0,False
 MsmK,1,7,,1.0,1.0,False
 MsmK,1,8,,1.0,1.0,False
 MsmK,2,3,,1.0,1.0,False
 MsmK,2,4,,1.0,1.0,False
 MsmK,2,5,,1.0,1.0,False
 MsmK,2,6,,1.0,1.0,False
 MsmK,2,7,,1.0,1.0,False
 MsmK,2,8,,1.0,1.0,False
 MsmK,3,4,,1.0,1.0,False
 MsmK,3,5,,1.0,1.0,False
 MsmK,3,6,,1.0,1.0,False
 MsmK,3,7,,1.0,1.0,False
 MsmK,3,8,,1.0,1.0,False
 MsmK,4,5,,1.0,1.0,False
 MsmK,4,6,,1.0,1.0,False
 MsmK,4,7,,1.0,1.0,False
 MsmK,4,8,,1.0,1.0,False
 MsmK,5,6,,1.0,1.0,False
 MsmK,5,7,,1.0,1.0,False
 MsmK,5,8,,1.0,1.0,False
 MsmK,6,7,,1.0,1.0,False
 MsmK,6,8,,1.0,1.0,False
 MsmK,7,8,,1.0,1.0,False
 OTC,1,2,,1.0,1.0,False
 OTC,1,3,,1.0,1.0,False
 OTC,1,4,,1.0,1.0,False
 OTC,1,5,,1.0,1.0,False
 OTC,1,6,,1.0,1.0,False
 OTC,1,7,,1.0,1.0,False
 OTC,1,8,,1.0,1.0,False
 OTC,2,3,,1.0,1.0,False
 OTC,2,4,,1.0,1.0,False
 OTC,2,5,,1.0,1.0,False
 OTC,2,6,,1.0,1.0,False
 OTC,2,7,,1.0,1.0,False
 OTC,2,8,,1.0,1.0,False
 OTC,3,4,,1.0,1.0,False
 OTC,3,5,,1.0,1.0,False
 OTC,3,6,,1.0,1.0,False
 OTC,3,7,,1.0,1.0,False
 OTC,3,8,,1.0,1.0,False
 OTC,4,5,,1.0,1.0,False
 OTC,4,6,,1.0,1.0,False
 OTC,4,7,,1.0,1.0,False
 OTC,4,8,,1.0,1.0,False
 OTC,5,6,,1.0,1.0,False
 OTC,5,7,,1.0,1.0,False
 OTC,5,8,,1.0,1.0,False
