Row,Column,Phi,Cluster
 hylA, Cps2B,,1
 rfeA, Cps2B,,1
 Tran, Cps2B,,1
 Hhly3, Cps2B,,1
 yzpA, Cps2B,,1
 gh92, Cps2B,,1
 PnuC, Cps2B,,1
 cbp40omp40, Cps2B,,1
 HP1717, Cps2B,,1
 AtlAss, Cps2B,,1
 Fhbp, Cps2B,,1
 Fhb_2, Cps2B,,1
 ldeS, Cps2B,,1
 dltA, Cps2B,,1
 SspA, Cps2B,,1
 Zmp, Cps2B,,1
 atl_2, Cps2B,,1
 NisK, Cps2B,,1
 NisR, Cps2B,,1
 ABC_2, Cps2B,,1
 Sbp1, Cps2B,,1
 OppA, Cps2B,,1
 endoSS, Cps2B,,1
 PK, Cps2B,,1
 KAR, Cps2B,,1
 IMPDH_2, Cps2B,,1
 GlnA, Cps2B,,1
 HtpsA, Cps2B,,1
 LuxS, Cps2B,,1
 Ssads, Cps2B,,1
 RelQ, Cps2B,,1
 srtA, Cps2B,,1
 HP1083, Cps2B,,1
 ciaR, Cps2B,,1
 mnmE, Cps2B,,1
 HP1538, Cps2B,,1
 CovR, Cps2B,,1
 lytR, Cps2B,,1
 RelA, Cps2B,,1
 GidA, Cps2B,,1
 GdpP, Cps2B,,1
 Stp, Cps2B,,1
 GAPDH, Cps2B,,1
 adhE, Cps2B,,1
 Stk, Cps2B,,1
 ClpX, Cps2B,,1
 pepT, Cps2B,,1
 ClpP, Cps2B,,1
 SspB, Cps2B,,1
 DnaK, Cps2B,,1
 CodY, Cps2B,,1
 PepF, Cps2B,,1
 Eno, Cps2B,,1
 HAM1, Cps2B,,1
 Rex, Cps2B,,1
 HrcA, Cps2B,,1
 GrpE, Cps2B,,1
 DnaJ, Cps2B,,1
 GntR, Cps2B,,1
 FlpS, Cps2B,,1
 pgdA, Cps2B,,1
 VraSR, Cps2B,,1
 MsmK, Cps2B,,1
 OTC, Cps2B,,1
 argR, Cps2B,,1
 PGK, Cps2B,,1
 BgaC, Cps2B,,1
 DivIVA, Cps2B,,1
 FBPS, Cps2B,,1
 GroEL, Cps2B,,1
 EF-Tu, Cps2B,,1
 ABC_1, Cps2B,,1
 PDH, Cps2B,,1
 IMPDH_1, Cps2B,,1
 FBA, Cps2B,,1
 LDH, cps2G,,1
 Cps2E, cps2G,,1
 Cps2F, cps2G,,1
 Cps9E, cps2G,,1
 manN, cps2G,,1
 ArcD, cps2G,,1
 SsPep, cps2G,,1
 Fhb_1, cps2G,,1
 agaR2, cps2G,,1
 Cps2B, cps2G,,1
 cps2G, cps2G,,1
 Cps2J, cps2G,,1
 cps2L, cps2G,,1
 NeuB, cps2G,,1
 MRP, cps2G,,1
 SP1, cps2G,,1
 ciaH, cps2G,,1
 prsA, cps2G,,1
 Ssa, cps2G,,1
 abpb, cps2G,,1
 sly, cps2G,,1
 HtpsC, cps2G,,1
 lhk, cps2G,,1
 lhr, cps2G,,1
 1910HR, cps2G,,1
 1910HK, cps2G,,1
 ssnA, cps2G,,1
 RggTR, cps2G,,1
 SntA, cps2G,,1
 Sbp2, cps2G,,1
 TraG, cps2G,,1
 hylA, cps2G,,1
 rfeA, cps2G,,1
 Tran, cps2G,,1
 Hhly3, cps2G,,1
 yzpA, cps2G,,1
 gh92, cps2G,,1
 PnuC, cps2G,,1
 cbp40omp40, cps2G,,1
 HP1717, cps2G,,1
 AtlAss, cps2G,,1
 Fhbp, cps2G,,1
 Fhb_2, cps2G,,1
 ldeS, cps2G,,1
 dltA, cps2G,,1
 SspA, cps2G,,1
 Zmp, cps2G,,1
 atl_2, cps2G,,1
 NisK, cps2G,,1
 NisR, cps2G,,1
 ABC_2, cps2G,,1
 Sbp1, cps2G,,1
 OppA, cps2G,,1
 endoSS, cps2G,,1
 PK, cps2G,,1
 KAR, cps2G,,1
 IMPDH_2, cps2G,,1
 GlnA, cps2G,,1
 HtpsA, cps2G,,1
 LuxS, cps2G,,1
 Ssads, cps2G,,1
 RelQ, cps2G,,1
 srtA, cps2G,,1
 HP1083, cps2G,,1
 ciaR, cps2G,,1
 mnmE, cps2G,,1
 HP1538, cps2G,,1
 CovR, cps2G,,1
 lytR, cps2G,,1
 RelA, cps2G,,1
 GidA, cps2G,,1
 GdpP, cps2G,,1
 Stp, cps2G,,1
 GAPDH, cps2G,,1
 adhE, cps2G,,1
 Stk, cps2G,,1
 ClpX, cps2G,,1
 pepT, cps2G,,1
 ClpP, cps2G,,1
 SspB, cps2G,,1
 DnaK, cps2G,,1
 CodY, cps2G,,1
 PepF, cps2G,,1
 Eno, cps2G,,1
 HAM1, cps2G,,1
 Rex, cps2G,,1
 HrcA, cps2G,,1
 GrpE, cps2G,,1
 DnaJ, cps2G,,1
 GntR, cps2G,,1
 FlpS, cps2G,,1
 pgdA, cps2G,,1
 VraSR, cps2G,,1
 MsmK, cps2G,,1
 OTC, cps2G,,1
 argR, cps2G,,1
 PGK, cps2G,,1
 BgaC, cps2G,,1
 DivIVA, cps2G,,1
 FBPS, cps2G,,1
 GroEL, cps2G,,1
 EF-Tu, cps2G,,1
 ABC_1, cps2G,,1
 PDH, cps2G,,1
 IMPDH_1, cps2G,,1
 FBA, cps2G,,1
 LDH, Cps2J,,1
 Cps2E, Cps2J,,1
 Cps2F, Cps2J,,1
 Cps9E, Cps2J,,1
 manN, Cps2J,,1
 ArcD, Cps2J,,1
 SsPep, Cps2J,,1
 Fhb_1, Cps2J,,1
 agaR2, Cps2J,,1
 Cps2B, Cps2J,,1
 cps2G, Cps2J,,1
 Cps2J, Cps2J,,1
 cps2L, Cps2J,,1
 NeuB, Cps2J,,1
 MRP, Cps2J,,1
 SP1, Cps2J,,1
 ciaH, Cps2J,,1
 prsA, Cps2J,,1
 Ssa, Cps2J,,1
 abpb, Cps2J,,1
 sly, Cps2J,,1
 HtpsC, Cps2J,,1
 lhk, Cps2J,,1
 lhr, Cps2J,,1
 1910HR, Cps2J,,1
 1910HK, Cps2J,,1
 ssnA, Cps2J,,1
 RggTR, Cps2J,,1
 SntA, Cps2J,,1
 Sbp2, Cps2J,,1
 TraG, Cps2J,,1
 hylA, Cps2J,,1
 rfeA, Cps2J,,1
 Tran, Cps2J,,1
 Hhly3, Cps2J,,1
 yzpA, Cps2J,,1
 gh92, Cps2J,,1
 PnuC, Cps2J,,1
 cbp40omp40, Cps2J,,1
 HP1717, Cps2J,,1
 AtlAss, Cps2J,,1
 Fhbp, Cps2J,,1
 Fhb_2, Cps2J,,1
 ldeS, Cps2J,,1
 dltA, Cps2J,,1
 SspA, Cps2J,,1
 Zmp, Cps2J,,1
 atl_2, Cps2J,,1
 NisK, Cps2J,,1
 NisR, Cps2J,,1
 ABC_2, Cps2J,,1
 Sbp1, Cps2J,,1
 OppA, Cps2J,,1
 endoSS, Cps2J,,1
 PK, Cps2J,,1
 KAR, Cps2J,,1
 IMPDH_2, Cps2J,,1
 GlnA, Cps2J,,1
 HtpsA, Cps2J,,1
 LuxS, Cps2J,,1
 Ssads, Cps2J,,1
 RelQ, Cps2J,,1
 srtA, Cps2J,,1
 HP1083, Cps2J,,1
 ciaR, Cps2J,,1
 mnmE, Cps2J,,1
 HP1538, Cps2J,,1
 CovR, Cps2J,,1
 lytR, Cps2J,,1
 RelA, Cps2J,,1
 GidA, Cps2J,,1
 GdpP, Cps2J,,1
 Stp, Cps2J,,1
 GAPDH, Cps2J,,1
 adhE, Cps2J,,1
 Stk, Cps2J,,1
 ClpX, Cps2J,,1
 pepT, Cps2J,,1
 ClpP, Cps2J,,1
 SspB, Cps2J,,1
 DnaK, Cps2J,,1
 CodY, Cps2J,,1
 PepF, Cps2J,,1
 Eno, Cps2J,,1
 HAM1, Cps2J,,1
 Rex, Cps2J,,1
 HrcA, Cps2J,,1
 GrpE, Cps2J,,1
 DnaJ, Cps2J,,1
 GntR, Cps2J,,1
 FlpS, Cps2J,,1
 pgdA, Cps2J,,1
 VraSR, Cps2J,,1
 MsmK, Cps2J,,1
 OTC, Cps2J,,1
 argR, Cps2J,,1
 PGK, Cps2J,,1
 BgaC, Cps2J,,1
 DivIVA, Cps2J,,1
 FBPS, Cps2J,,1
 GroEL, Cps2J,,1
 EF-Tu, Cps2J,,1
 ABC_1, Cps2J,,1
 PDH, Cps2J,,1
 IMPDH_1, Cps2J,,1
 FBA, Cps2J,,1
 LDH, cps2L,,1
 Cps2E, cps2L,,1
 Cps2F, cps2L,,1
 Cps9E, cps2L,,1
 manN, cps2L,,1
 ArcD, cps2L,,1
 SsPep, cps2L,,1
 Fhb_1, cps2L,,1
 agaR2, cps2L,,1
 Cps2B, cps2L,,1
 cps2G, cps2L,,1
 Cps2J, cps2L,,1
 cps2L, cps2L,,1
 NeuB, cps2L,,1
 MRP, cps2L,,1
 SP1, cps2L,,1
 ciaH, cps2L,,1
 prsA, cps2L,,1
 Ssa, cps2L,,1
 abpb, cps2L,,1
 sly, cps2L,,1
 HtpsC, cps2L,,1
 lhk, cps2L,,1
 lhr, cps2L,,1
 1910HR, cps2L,,1
 1910HK, cps2L,,1
 ssnA, cps2L,,1
 RggTR, cps2L,,1
 SntA, cps2L,,1
 Sbp2, cps2L,,1
 TraG, cps2L,,1
 hylA, cps2L,,1
 rfeA, cps2L,,1
 Tran, cps2L,,1
 Hhly3, cps2L,,1
 yzpA, cps2L,,1
 gh92, cps2L,,1
 PnuC, cps2L,,1
 cbp40omp40, cps2L,,1
 HP1717, cps2L,,1
 AtlAss, cps2L,,1
 Fhbp, cps2L,,1
 Fhb_2, cps2L,,1
 ldeS, cps2L,,1
 dltA, cps2L,,1
 SspA, cps2L,,1
 Zmp, cps2L,,1
 atl_2, cps2L,,1
 NisK, cps2L,,1
 NisR, cps2L,,1
 ABC_2, cps2L,,1
 Sbp1, cps2L,,1
 OppA, cps2L,,1
 endoSS, cps2L,,1
 PK, cps2L,,1
 KAR, cps2L,,1
 IMPDH_2, cps2L,,1
 GlnA, cps2L,,1
 HtpsA, cps2L,,1
 LuxS, cps2L,,1
 Ssads, cps2L,,1
 RelQ, cps2L,,1
 srtA, cps2L,,1
 HP1083, cps2L,,1
 ciaR, cps2L,,1
 mnmE, cps2L,,1
 HP1538, cps2L,,1
 CovR, cps2L,,1
 lytR, cps2L,,1
 RelA, cps2L,,1
 GidA, cps2L,,1
 GdpP, cps2L,,1
 Stp, cps2L,,1
 GAPDH, cps2L,,1
 adhE, cps2L,,1
 Stk, cps2L,,1
 ClpX, cps2L,,1
 pepT, cps2L,,1
 ClpP, cps2L,,1
 SspB, cps2L,,1
 DnaK, cps2L,,1
 CodY, cps2L,,1
 PepF, cps2L,,1
 Eno, cps2L,,1
 HAM1, cps2L,,1
 Rex, cps2L,,1
 HrcA, cps2L,,1
 GrpE, cps2L,,1
 DnaJ, cps2L,,1
 GntR, cps2L,,1
 FlpS, cps2L,,1
 pgdA, cps2L,,1
 VraSR, cps2L,,1
 MsmK, cps2L,,1
 OTC, cps2L,,1
 argR, cps2L,,1
 PGK, cps2L,,1
 BgaC, cps2L,,1
 DivIVA, cps2L,,1
 FBPS, cps2L,,1
 GroEL, cps2L,,1
 EF-Tu, cps2L,,1
 ABC_1, cps2L,,1
 PDH, cps2L,,1
 IMPDH_1, cps2L,,1
 FBA, cps2L,,1
 LDH, NeuB,,1
 Cps2E, NeuB,,1
 Cps2F, NeuB,,1
 Cps9E, NeuB,,1
 manN, NeuB,,1
 ArcD, NeuB,,1
 SsPep, NeuB,,1
 Fhb_1, NeuB,,1
 agaR2, NeuB,,1
 Cps2B, NeuB,,1
 cps2G, NeuB,,1
 Cps2J, NeuB,,1
 cps2L, NeuB,,1
 NeuB, NeuB,,1
 MRP, NeuB,,1
 SP1, NeuB,,1
 ciaH, NeuB,,1
 prsA, NeuB,,1
 Ssa, NeuB,,1
 abpb, NeuB,,1
 sly, NeuB,,1
 HtpsC, NeuB,,1
 lhk, NeuB,,1
 lhr, NeuB,,1
 1910HR, NeuB,,1
 1910HK, NeuB,,1
 ssnA, NeuB,,1
 RggTR, NeuB,,1
 SntA, NeuB,,1
 Sbp2, NeuB,,1
 TraG, NeuB,,1
 hylA, NeuB,,1
 rfeA, NeuB,,1
 Tran, NeuB,,1
 Hhly3, NeuB,,1
 yzpA, NeuB,,1
 gh92, NeuB,,1
 PnuC, NeuB,,1
 cbp40omp40, NeuB,,1
 HP1717, NeuB,,1
 AtlAss, NeuB,,1
 Fhbp, NeuB,,1
 Fhb_2, NeuB,,1
 ldeS, NeuB,,1
 dltA, NeuB,,1
 SspA, NeuB,,1
 Zmp, NeuB,,1
 atl_2, NeuB,,1
 NisK, NeuB,,1
 NisR, NeuB,,1
 ABC_2, NeuB,,1
 Sbp1, NeuB,,1
 OppA, NeuB,,1
 endoSS, NeuB,,1
 PK, NeuB,,1
 KAR, NeuB,,1
 IMPDH_2, NeuB,,1
 GlnA, NeuB,,1
 HtpsA, NeuB,,1
 LuxS, NeuB,,1
 Ssads, NeuB,,1
 RelQ, NeuB,,1
 srtA, NeuB,,1
 HP1083, NeuB,,1
 ciaR, NeuB,,1
 mnmE, NeuB,,1
 HP1538, NeuB,,1
 CovR, NeuB,,1
 lytR, NeuB,,1
 RelA, NeuB,,1
 GidA, NeuB,,1
 GdpP, NeuB,,1
 Stp, NeuB,,1
 GAPDH, NeuB,,1
 adhE, NeuB,,1
 Stk, NeuB,,1
 ClpX, NeuB,,1
 pepT, NeuB,,1
 ClpP, NeuB,,1
 SspB, NeuB,,1
 DnaK, NeuB,,1
 CodY, NeuB,,1
 PepF, NeuB,,1
 Eno, NeuB,,1
 HAM1, NeuB,,1
 Rex, NeuB,,1
 HrcA, NeuB,,1
 GrpE, NeuB,,1
 DnaJ, NeuB,,1
 GntR, NeuB,,1
 FlpS, NeuB,,1
 pgdA, NeuB,,1
 VraSR, NeuB,,1
 MsmK, NeuB,,1
 OTC, NeuB,,1
 argR, NeuB,,1
 PGK, NeuB,,1
 BgaC, NeuB,,1
 DivIVA, NeuB,,1
 FBPS, NeuB,,1
 GroEL, NeuB,,1
 EF-Tu, NeuB,,1
 ABC_1, NeuB,,1
 PDH, NeuB,,1
 IMPDH_1, NeuB,,1
 FBA, NeuB,,1
 LDH, MRP,,1
 Cps2E, MRP,,1
 Cps2F, MRP,,1
 Cps9E, MRP,,1
 manN, MRP,,1
 ArcD, MRP,,1
 SsPep, MRP,,1
 Fhb_1, MRP,,1
 agaR2, MRP,,1
 Cps2B, MRP,,1
 cps2G, MRP,,1
 Cps2J, MRP,,1
 cps2L, MRP,,1
 NeuB, MRP,,1
 MRP, MRP,,1
 SP1, MRP,,1
 ciaH, MRP,,1
 prsA, MRP,,1
 Ssa, MRP,,1
 abpb, MRP,,1
 sly, MRP,,1
 HtpsC, MRP,,1
 lhk, MRP,,1
 lhr, MRP,,1
 1910HR, MRP,,1
 1910HK, MRP,,1
 ssnA, MRP,,1
 RggTR, MRP,,1
 SntA, MRP,,1
 Sbp2, MRP,,1
 TraG, MRP,,1
 hylA, MRP,,1
 rfeA, MRP,,1
 Tran, MRP,,1
 Hhly3, MRP,,1
 yzpA, MRP,,1
 gh92, MRP,,1
 PnuC, MRP,,1
 cbp40omp40, MRP,,1
 HP1717, MRP,,1
 AtlAss, MRP,,1
 Fhbp, MRP,,1
 Fhb_2, MRP,,1
 ldeS, MRP,,1
 dltA, MRP,,1
 SspA, MRP,,1
 Zmp, MRP,,1
 atl_2, MRP,,1
 NisK, MRP,,1
 NisR, MRP,,1
 ABC_2, MRP,,1
 Sbp1, MRP,,1
 OppA, MRP,,1
 endoSS, MRP,,1
 PK, MRP,,1
 KAR, MRP,,1
 IMPDH_2, MRP,,1
 GlnA, MRP,,1
 HtpsA, MRP,,1
 LuxS, MRP,,1
 Ssads, MRP,,1
 RelQ, MRP,,1
 srtA, MRP,,1
 HP1083, MRP,,1
 ciaR, MRP,,1
 mnmE, MRP,,1
 HP1538, MRP,,1
 CovR, MRP,,1
 lytR, MRP,,1
 RelA, MRP,,1
 GidA, MRP,,1
 GdpP, MRP,,1
 Stp, MRP,,1
 GAPDH, MRP,,1
 adhE, MRP,,1
 Stk, MRP,,1
 ClpX, MRP,,1
 pepT, MRP,,1
 ClpP, MRP,,1
 SspB, MRP,,1
 DnaK, MRP,,1
 CodY, MRP,,1
 PepF, MRP,,1
 Eno, MRP,,1
 HAM1, MRP,,1
 Rex, MRP,,1
 HrcA, MRP,,1
 GrpE, MRP,,1
 DnaJ, MRP,,1
 GntR, MRP,,1
 FlpS, MRP,,1
 pgdA, MRP,,1
 VraSR, MRP,,1
 MsmK, MRP,,1
 OTC, MRP,,1
 argR, MRP,,1
 PGK, MRP,,1
 BgaC, MRP,,1
 DivIVA, MRP,,1
 FBPS, MRP,,1
 GroEL, MRP,,1
 EF-Tu, MRP,,1
 ABC_1, MRP,,1
 PDH, MRP,,1
 IMPDH_1, MRP,,1
 FBA, MRP,,1
 LDH, SP1,,1
 Cps2E, SP1,,1
 Cps2F, SP1,,1
 Cps9E, SP1,,1
 manN, SP1,,1
 ArcD, SP1,,1
 SsPep, SP1,,1
 Fhb_1, SP1,,1
 agaR2, SP1,,1
 Cps2B, SP1,,1
 cps2G, SP1,,1
 Cps2J, SP1,,1
 cps2L, SP1,,1
 NeuB, SP1,,1
 MRP, SP1,,1
 SP1, SP1,1.0,1
 ciaH, SP1,,1
 prsA, SP1,,1
 Ssa, SP1,,1
 abpb, SP1,,1
 sly, SP1,,1
 HtpsC, SP1,,1
 lhk, SP1,,1
 lhr, SP1,,1
 1910HR, SP1,,1
 1910HK, SP1,,1
 ssnA, SP1,,1
 RggTR, SP1,,1
 SntA, SP1,,1
 Sbp2, SP1,,1
 TraG, SP1,0.77,1
 hylA, SP1,,1
 rfeA, SP1,,1
 Tran, SP1,,1
 Hhly3, SP1,0.56,1
 yzpA, SP1,,1
 gh92, SP1,,1
 PnuC, SP1,,1
 cbp40omp40, SP1,,1
 HP1717, SP1,,1
 AtlAss, SP1,,1
 Fhbp, SP1,,1
 Fhb_2, SP1,,1
 ldeS, SP1,,1
 dltA, SP1,,1
 SspA, SP1,,1
 Zmp, SP1,,1
 atl_2, SP1,0.19,1
 NisK, SP1,,1
 NisR, SP1,,1
 ABC_2, SP1,,1
 Sbp1, SP1,,1
 OppA, SP1,,1
 endoSS, SP1,,1
 PK, SP1,,1
 KAR, SP1,,1
 IMPDH_2, SP1,,1
 GlnA, SP1,,1
 HtpsA, SP1,,1
 LuxS, SP1,,1
 Ssads, SP1,,1
 RelQ, SP1,,1
 srtA, SP1,,1
 HP1083, SP1,,1
 ciaR, SP1,,1
 mnmE, SP1,,1
 HP1538, SP1,,1
 CovR, SP1,,1
 lytR, SP1,,1
 RelA, SP1,,1
 GidA, SP1,,1
 GdpP, SP1,,1
 Stp, SP1,,1
 GAPDH, SP1,,1
 adhE, SP1,,1
 Stk, SP1,,1
 ClpX, SP1,,1
 pepT, SP1,,1
 ClpP, SP1,,1
 SspB, SP1,,1
 DnaK, SP1,,1
 CodY, SP1,,1
 PepF, SP1,,1
 Eno, SP1,,1
 HAM1, SP1,,1
 Rex, SP1,,1
 HrcA, SP1,,1
 GrpE, SP1,,1
 DnaJ, SP1,,1
 GntR, SP1,,1
 FlpS, SP1,,1
 pgdA, SP1,,1
 VraSR, SP1,,1
 MsmK, SP1,,1
 OTC, SP1,,1
 argR, SP1,,1
 PGK, SP1,,1
 BgaC, SP1,,1
 DivIVA, SP1,,1
 FBPS, SP1,,1
 GroEL, SP1,,1
 EF-Tu, SP1,,1
 ABC_1, SP1,,1
 PDH, SP1,,1
 IMPDH_1, SP1,,1
 FBA, SP1,,1
 LDH, ciaH,,1
 Cps2E, ciaH,,1
 Cps2F, ciaH,,1
 Cps9E, ciaH,,1
 manN, ciaH,,1
 ArcD, ciaH,,1
 SsPep, ciaH,,1
 Fhb_1, ciaH,,1
 agaR2, ciaH,,1
 Cps2B, ciaH,,1
 cps2G, ciaH,,1
 Cps2J, ciaH,,1
 cps2L, ciaH,,1
 NeuB, ciaH,,1
 MRP, ciaH,,1
 SP1, ciaH,,1
 ciaH, ciaH,,1
 prsA, ciaH,,1
 Ssa, ciaH,,1
 abpb, ciaH,,1
 sly, ciaH,,1
 HtpsC, ciaH,,1
 lhk, ciaH,,1
 lhr, ciaH,,1
 1910HR, ciaH,,1
 1910HK, ciaH,,1
 ssnA, ciaH,,1
 RggTR, ciaH,,1
 SntA, ciaH,,1
 Sbp2, ciaH,,1
 TraG, ciaH,,1
 hylA, ciaH,,1
 rfeA, ciaH,,1
 Tran, ciaH,,1
 Hhly3, ciaH,,1
 yzpA, ciaH,,1
 gh92, ciaH,,1
 PnuC, ciaH,,1
 cbp40omp40, ciaH,,1
 HP1717, ciaH,,1
 AtlAss, ciaH,,1
 Fhbp, ciaH,,1
 Fhb_2, ciaH,,1
 ldeS, ciaH,,1
 dltA, ciaH,,1
 SspA, ciaH,,1
 Zmp, ciaH,,1
 atl_2, ciaH,,1
 NisK, ciaH,,1
 NisR, ciaH,,1
 ABC_2, ciaH,,1
 Sbp1, ciaH,,1
 OppA, ciaH,,1
 endoSS, ciaH,,1
 PK, ciaH,,1
 KAR, ciaH,,1
 IMPDH_2, ciaH,,1
 GlnA, ciaH,,1
 HtpsA, ciaH,,1
 LuxS, ciaH,,1
 Ssads, ciaH,,1
 RelQ, ciaH,,1
 srtA, ciaH,,1
 HP1083, ciaH,,1
 ciaR, ciaH,,1
 mnmE, ciaH,,1
 HP1538, ciaH,,1
 CovR, ciaH,,1
 lytR, ciaH,,1
 RelA, ciaH,,1
 GidA, ciaH,,1
 GdpP, ciaH,,1
 Stp, ciaH,,1
 GAPDH, ciaH,,1
 adhE, ciaH,,1
 Stk, ciaH,,1
 ClpX, ciaH,,1
 pepT, ciaH,,1
 ClpP, ciaH,,1
 SspB, ciaH,,1
 DnaK, ciaH,,1
 CodY, ciaH,,1
 PepF, ciaH,,1
 Eno, ciaH,,1
 HAM1, ciaH,,1
 Rex, ciaH,,1
 HrcA, ciaH,,1
 GrpE, ciaH,,1
 DnaJ, ciaH,,1
 GntR, ciaH,,1
 FlpS, ciaH,,1
 pgdA, ciaH,,1
 VraSR, ciaH,,1
 MsmK, ciaH,,1
 OTC, ciaH,,1
 argR, ciaH,,1
 PGK, ciaH,,1
 BgaC, ciaH,,1
 DivIVA, ciaH,,1
 FBPS, ciaH,,1
 GroEL, ciaH,,1
 EF-Tu, ciaH,,1
 ABC_1, ciaH,,1
 PDH, ciaH,,1
 IMPDH_1, ciaH,,1
 FBA, ciaH,,1
 LDH, prsA,,1
 Cps2E, prsA,,1
 Cps2F, prsA,,1
 Cps9E, prsA,,1
 manN, prsA,,1
 ArcD, prsA,,1
 SsPep, prsA,,1
 Fhb_1, prsA,,1
 agaR2, prsA,,1
 Cps2B, prsA,,1
 cps2G, prsA,,1
 Cps2J, prsA,,1
 cps2L, prsA,,1
 NeuB, prsA,,1
 MRP, prsA,,1
 SP1, prsA,,1
 ciaH, prsA,,1
 prsA, prsA,,1
 Ssa, prsA,,1
 abpb, prsA,,1
 sly, prsA,,1
 HtpsC, prsA,,1
 lhk, prsA,,1
 lhr, prsA,,1
 1910HR, prsA,,1
 1910HK, prsA,,1
 ssnA, prsA,,1
 RggTR, prsA,,1
 SntA, prsA,,1
 Sbp2, prsA,,1
 TraG, prsA,,1
 hylA, prsA,,1
 rfeA, prsA,,1
 Tran, prsA,,1
 Hhly3, prsA,,1
 yzpA, prsA,,1
 gh92, prsA,,1
 PnuC, prsA,,1
 cbp40omp40, prsA,,1
 HP1717, prsA,,1
 AtlAss, prsA,,1
 Fhbp, prsA,,1
 Fhb_2, prsA,,1
 ldeS, prsA,,1
 dltA, prsA,,1
 SspA, prsA,,1
 Zmp, prsA,,1
 atl_2, prsA,,1
 NisK, prsA,,1
 NisR, prsA,,1
 ABC_2, prsA,,1
 Sbp1, prsA,,1
 OppA, prsA,,1
 endoSS, prsA,,1
 PK, prsA,,1
 KAR, prsA,,1
 IMPDH_2, prsA,,1
 GlnA, prsA,,1
 HtpsA, prsA,,1
 LuxS, prsA,,1
 Ssads, prsA,,1
 RelQ, prsA,,1
 srtA, prsA,,1
 HP1083, prsA,,1
 ciaR, prsA,,1
 mnmE, prsA,,1
 HP1538, prsA,,1
 CovR, prsA,,1
 lytR, prsA,,1
 RelA, prsA,,1
 GidA, prsA,,1
 GdpP, prsA,,1
 Stp, prsA,,1
 GAPDH, prsA,,1
 adhE, prsA,,1
 Stk, prsA,,1
 ClpX, prsA,,1
 pepT, prsA,,1
 ClpP, prsA,,1
 SspB, prsA,,1
 DnaK, prsA,,1
 CodY, prsA,,1
 PepF, prsA,,1
 Eno, prsA,,1
 HAM1, prsA,,1
 Rex, prsA,,1
 HrcA, prsA,,1
 GrpE, prsA,,1
 DnaJ, prsA,,1
 GntR, prsA,,1
 FlpS, prsA,,1
 pgdA, prsA,,1
 VraSR, prsA,,1
 MsmK, prsA,,1
 OTC, prsA,,1
 argR, prsA,,1
 PGK, prsA,,1
 BgaC, prsA,,1
 DivIVA, prsA,,1
 FBPS, prsA,,1
 GroEL, prsA,,1
 EF-Tu, prsA,,1
 ABC_1, prsA,,1
 PDH, prsA,,1
 IMPDH_1, prsA,,1
 FBA, prsA,,1
 LDH, Ssa,,1
 Cps2E, Ssa,,1
 Cps2F, Ssa,,1
 Cps9E, Ssa,,1
 manN, Ssa,,1
 ArcD, Ssa,,1
 SsPep, Ssa,,1
 Fhb_1, Ssa,,1
 agaR2, Ssa,,1
 Cps2B, Ssa,,1
 cps2G, Ssa,,1
 Cps2J, Ssa,,1
 cps2L, Ssa,,1
 NeuB, Ssa,,1
 MRP, Ssa,,1
 SP1, Ssa,,1
 ciaH, Ssa,,1
 prsA, Ssa,,1
 Ssa, Ssa,,1
 abpb, Ssa,,1
 sly, Ssa,,1
 HtpsC, Ssa,,1
 lhk, Ssa,,1
 lhr, Ssa,,1
 1910HR, Ssa,,1
 1910HK, Ssa,,1
 ssnA, Ssa,,1
 RggTR, Ssa,,1
 SntA, Ssa,,1
 Sbp2, Ssa,,1
 TraG, Ssa,,1
 hylA, Ssa,,1
 rfeA, Ssa,,1
 Tran, Ssa,,1
 Hhly3, Ssa,,1
 yzpA, Ssa,,1
 gh92, Ssa,,1
 PnuC, Ssa,,1
 cbp40omp40, Ssa,,1
 HP1717, Ssa,,1
 AtlAss, Ssa,,1
 Fhbp, Ssa,,1
 Fhb_2, Ssa,,1
 ldeS, Ssa,,1
 dltA, Ssa,,1
 SspA, Ssa,,1
 Zmp, Ssa,,1
 atl_2, Ssa,,1
 NisK, Ssa,,1
 NisR, Ssa,,1
 ABC_2, Ssa,,1
 Sbp1, Ssa,,1
 OppA, Ssa,,1
 endoSS, Ssa,,1
 PK, Ssa,,1
 KAR, Ssa,,1
 IMPDH_2, Ssa,,1
 GlnA, Ssa,,1
 HtpsA, Ssa,,1
 LuxS, Ssa,,1
 Ssads, Ssa,,1
 RelQ, Ssa,,1
 srtA, Ssa,,1
 HP1083, Ssa,,1
 ciaR, Ssa,,1
 mnmE, Ssa,,1
 HP1538, Ssa,,1
 CovR, Ssa,,1
 lytR, Ssa,,1
 RelA, Ssa,,1
 GidA, Ssa,,1
 GdpP, Ssa,,1
 Stp, Ssa,,1
 GAPDH, Ssa,,1
 adhE, Ssa,,1
 Stk, Ssa,,1
 ClpX, Ssa,,1
 pepT, Ssa,,1
 ClpP, Ssa,,1
 SspB, Ssa,,1
 DnaK, Ssa,,1
 CodY, Ssa,,1
 PepF, Ssa,,1
 Eno, Ssa,,1
 HAM1, Ssa,,1
 Rex, Ssa,,1
 HrcA, Ssa,,1
 GrpE, Ssa,,1
 DnaJ, Ssa,,1
 GntR, Ssa,,1
 FlpS, Ssa,,1
 pgdA, Ssa,,1
 VraSR, Ssa,,1
